index,name,address,location,listed_type,votes,num_rate,online_order,book_table,cuisines,rest_type,cost,bool_online_order,bool_book_table
7198,Jai Bhavani Dhaba,"385, Ground, Near Manyata Tech Park, Nagawara, Bangalore",Nagawara,Delivery,52,3.0,Yes,No,"North Indian, Chinese, Seafood",Dhaba,300.0,1,0
10109,The Belgian Waffle Co.,"949, 12th Main Rd, Appareddipalya, Indiranagar, Bengaluru, Karnataka",Indiranagar,Delivery,71,4.0,Yes,No,Desserts,Dessert Parlor,400.0,1,0
17897,The Urban Roof,"#406, 5th Main Rd, HRBR Layout 2nd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043 , Bengaluru",Kalyan Nagar,Delivery,77,3.9,Yes,No,"Italian, Chinese, Continental",Casual Dining,800.0,1,0
5887,Kanti's,"13, Ramaiah, Reddy Colony, Basavananagar, Kaggadasapura, Bangalore",Kaggadasapura,Dine-out,28,3.4,No,No,"Mithai, Street Food","Sweet Shop, Quick Bites",300.0,0,0
16705,Cafe Pink Pajamas,"5M-403, 1st Floor, 5th Main, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore",Kalyan Nagar,Delivery,577,4.1,Yes,Yes,"Cafe, Italian",Cafe,700.0,1,1
5271,Kairali,"11, Near Aiyappa Temple, Madivala, BTM, Bangalore",BTM,Dine-out,170,3.9,Yes,No,"Kerala, South Indian, Seafood, Biryani",Quick Bites,300.0,1,0
1746,Shalimar Chaska,"Bazar Street, Neelasandra",Richmond Road,Dine-out,0,0.0,No,No,"Fast Food, Chinese",Quick Bites,200.0,0,0
15052,Sambram Biriyani Paradise,"633, 100 Feet Ring Road, Dollar Layout, 3rd Phase, JP Nagar, Bangalore",JP Nagar,Delivery,97,3.5,Yes,No,"Biryani, North Indian, Chinese",Casual Dining,600.0,1,0
11171,Hottey Smokey,"Kitchens@, Trifecta Adatto, 21, ITPB Main Road, Garudachar Palya, Mahadevapura, Whitefield, Bangalore",Whitefield,Delivery,0,0.0,Yes,No,"Asian, Salad, Italian","Takeaway, Delivery",400.0,1,0
4257,Chakh Le india,"55 & 546, Shop 2&3, 18th Cross, NGR Layout, Roopena Agrahara, Opposite Reddy School, Bommanahalli, Bangalore",Bommanahalli,Delivery,6,3.2,Yes,No,"North Indian, Chinese",Quick Bites,250.0,1,0
5281,Ammus Hot N Cool,"3, Opposite Forum Mall, Kauvery Layout, 1st Cross, Tavarekere Main Road, BTM, Bangalore",BTM,Dine-out,84,3.4,Yes,No,"North Indian, Chinese",Quick Bites,300.0,1,0
13907,Loafers,"Plot 39, 9th Cross, 1st Stage, Ashraya Layout, Whitefield, Bangalore",Whitefield,Delivery,13,3.6,No,No,"North Indian, Chinese, Biryani",Delivery,500.0,0,0
14195,Bindu Garden Bar & Restaurant,"16,24th Main, Paringipalya, 2nd Sector, HSR, Bangalore",HSR,Delivery,36,3.1,Yes,No,"North Indian, Chinese",Casual Dining,550.0,1,0
7071,Kachori Kafe,"402, 25 B Main, 22nd Cross, Sector 2, HSR, Bangalore",HSR,Delivery,570,3.1,Yes,No,"Street Food, Mithai, Desserts, North Indian",Quick Bites,300.0,1,0
9611,New Golden Emperor,"369, 6th Main, 8th Cross, Yeshwantpur, Bangalore",Yeshwantpur,Dine-out,229,3.7,Yes,No,"North Indian, Chinese, Fast Food",Quick Bites,400.0,1,0
14412,Thran Bakery,Hennur Bagalur Road,Kalyan Nagar,Desserts,8,3.6,No,No,"Bakery, Desserts, Beverages",Bakery,600.0,0,0
1025,Sandhya Veg,"29, Castle Street, Ashok Nagar, Bridge Road, Brigade Road, Bangalore",Brigade Road,Delivery,55,3.5,Yes,No,"South Indian, Chinese",Quick Bites,150.0,1,0
4719,Sofiya Cakes,"86, 6th Cross Road, Kuvempu Nagar, Stage 2, Kodihalli, BTM, Bangalore",BTM,Desserts,0,0.0,No,No,"Bakery, Desserts",Bakery,300.0,0,0
16818,New Prashanth Hotel,"92, 1st Floor, DSN Plaza, 1st Main Road, 7th Phase, JP Nagar, Bangalore",JP Nagar,Dine-out,64,3.1,Yes,No,"South Indian, Biryani, Chinese, North Indian",Casual Dining,750.0,1,0
12315,Wazir's,"546/5, Langford Road, Opposite Hockey Stadium, Shanti Nagar, Bangalore",Shanti Nagar,Dine-out,261,3.3,Yes,No,"North Indian, Chinese",Casual Dining,500.0,1,0
16883,Meghana Foods,"544, First Floor, Near Indiranagar Metro Station, CMH Road, Indiranagar, Bangalore",Indiranagar,Dine-out,1745,4.2,Yes,Yes,"Biryani, Chinese, North Indian, Seafood",Casual Dining,750.0,1,1
2907,Silicon Spicy Bite & Sip,"Vanagur Kappa Layout, Babu Reddy Building, 2nd Phase, Electronic City, Bangalore",Electronic City,Delivery,0,0.0,No,No,"Fast Food, Beverages",Quick Bites,200.0,0,0
13115,Bangaliana,"39/7, 5th Cross, 6th Main, Appareddy Palya, Indiranagar, Bangalore",Indiranagar,Delivery,11,3.7,Yes,No,Bengali,Quick Bites,500.0,1,0
17093,Rosewood International Hotel - Bar & Restaurant,"19/1, New Timberyard Layout, Beside Satellite Bus Stop, Mysore Road, Bangalore",Mysore Road,Buffet,8,3.6,No,No,"North Indian, South Indian, Andhra, Chinese",Casual Dining,800.0,0,0
12807,McDonald's,"Shop 5, 3rd Stage, 4th Block, Main Road, Basaveshwara Nagar, Bangalore",Basaveshwara Nagar,Dine-out,136,2.9,Yes,No,"Burger, Fast Food",Quick Bites,500.0,1,0
19830,"R Bar - Renaissance Hotel, Bengaluru","17,17/1, Ground Floor, Madhavanagar Extension, Race Course Road, Bangalore",Race Course Road,Dine-out,168,4.2,No,Yes,Continental,"Bar, Casual Dining",1400.0,0,1
1704,TRP -That Roll Place,"Food Court, Building 8, Pritech Park, Adarsh Palm Retreat, Bellandur, Bangalore",Bellandur,Dine-out,14,3.6,No,No,"Fast Food, Rolls","Quick Bites, Food Court",200.0,0,0
12222,Gud Dhani,"170, 16th Main, 2nd Stage, BTM, Bangalore",BTM,Dine-out,827,4.0,Yes,No,Rajasthani,Casual Dining,500.0,1,0
2005,Nandini Cafe,"108, Harlur Main Rd, Near Narayana School, HSR, Bangalore",HSR,Dine-out,0,0.0,No,No,Fast Food,Quick Bites,200.0,0,0
6349,Marwari Basa,"33/1, 2nd Main, Outer Ring Road, Bellandur, Bangalore",Bellandur,Delivery,26,3.1,Yes,No,"Rajasthani, North Indian",Quick Bites,300.0,1,0
3744,Delhi Food Point,"117, 1st Main, Jakkasandra Extension, Koramangala 1st Block, Bangalore",Koramangala 1st Block,Dine-out,910,3.3,Yes,No,"North Indian, Beverages",Quick Bites,250.0,1,0
7472,Andhra Mess,"15,9th Main, Mathikere Colony, New BEL Road, Bangalore",New BEL Road,Delivery,0,0.0,No,No,South Indian,Mess,300.0,0,0
370,Kolkata Famous Kati Rolls,"Opposite Kristu Jayanthi College, Hennur, Bangalore",Hennur,Delivery,53,3.8,Yes,No,"Fast Food, Rolls",Kiosk,100.0,1,0
9420,SV Indian Restaurant,"12, Opposite Hennur Bus DPO, Hennur, Bangalore",Hennur,Dine-out,13,3.5,Yes,No,"North Indian, Chinese",Quick Bites,400.0,1,0
19726,Gallops,"Jayamahal Palace, Jayamahal, Frazer Town, Bangalore",Frazer Town,Drinks & nightlife,31,3.6,No,No,"Chinese, Continental, North Indian",Lounge,1400.0,0,0
20750,Dublin - ITC Windsor,"ITC Windsor, 25 Windsor Square, Sankey Road, Bangalore",Sankey Road,Dine-out,187,4.1,No,Yes,European,Bar,2500.0,0,1
9937,Fat Chef Biryani Wale,"Bannerghatta Road, Bangalore",Bannerghatta Road,Delivery,28,3.3,Yes,No,"Biryani, North Indian","Takeaway, Delivery",400.0,1,0
4204,Fish Chain,"14th Main, Sector 4, HSR, Bangalore",HSR,Delivery,56,4.1,Yes,No,"Seafood, BBQ, Biryani","Takeaway, Delivery",250.0,1,0
13802,Chikki's Cafe,"Plot 24-1, Ferns City Road, Doddanakundi, Outer Ring Road, Marathahalli, Bangalore",Marathahalli,Delivery,0,0.0,Yes,No,"North Indian, Chinese, Mughlai",Quick Bites,500.0,1,0
17513,Chung Wah,"418, 5th Main, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore",Kalyan Nagar,Dine-out,702,4.0,Yes,Yes,"Chinese, Thai, Momos, Vietnamese",Casual Dining,800.0,1,1
8417,Anand Sweets and Savouries,"Opposite Meenakshi Mall, Hulimavu, Bannerghatta Road, Bangalore",Bannerghatta Road,Desserts,131,4.1,No,No,"Mithai, Street Food",Sweet Shop,400.0,0,0
10352,Birinz,"148, 1st Floor, 9th Main, 6th Sector, HSR, Bangalore",HSR,Delivery,78,4.2,Yes,No,"Biryani, Kebab, Fast Food",Casual Dining,400.0,1,0
10108,NH7 Refuel,"Ground Floor, Sky Walk Building, Assaye Road, Ulsoor, Bangalore",Ulsoor,Delivery,17,3.5,Yes,No,"North Indian, Chinese, Biryani",Quick Bites,400.0,1,0
6814,Chutneys Tiffin Center,"1209, 1st Cross Road, Maruti Nagar, 1st Stage, BTM, Bangalore",BTM,Delivery,0,0.0,No,No,"South Indian, Andhra, Chinese",Quick Bites,300.0,0,0
10944,Polar Bear,"155,19th Main Road, 2nd Block, Next To Health & Glow, Rajajinagar, Bangalore",Rajajinagar,Delivery,115,3.9,Yes,No,"Desserts, Ice Cream, Beverages, Sandwich",Dessert Parlor,400.0,1,0
15235,Chickpet Donne Biryani House,"90/4, First Floor, JP Royale, Above ICIC Bank, Opposite Innovative Multiplex, Outer Ring Road, Marathahalli, Bangalore",Marathahalli,Delivery,80,3.7,Yes,No,"Biryani, South Indian, Fast Food",Casual Dining,600.0,1,0
18555,3rd Innings,"2/7, Opposite BMW Navnit Motors, Beratana Agrahara Village, Hosur Main Road, Electronic City, Bangalore",Electronic City,Pubs and bars,17,3.0,No,No,"Burger, Italian, North Indian, Chinese","Casual Dining, Bar",1000.0,0,0
14345,The World Cafe,"World Trade Centre Lobby, Brigade Gateway Campus, Dr. Rajkumar Road, Malleshwaram West, Bangalore",Malleshwaram,Cafes,31,3.8,No,No,Cafe,Cafe,600.0,0,0
8070,Delhi To Hotel,"105, Aiyappa Layout, 2nd Cross, Munnokole, Marathahalli, Bangalore",Marathahalli,Delivery,0,0.0,No,No,"North Indian, Chinese",Quick Bites,350.0,0,0
16677,Rock View Family Restaurant,"27th Main, 2nd Sector, HSR, Bangalore",HSR,Delivery,8,3.3,Yes,No,"North Indian, Chinese",Casual Dining,700.0,1,0
8930,Brigade Paradise Hotel,"28, 2nd Floor, Sunshine Plaza, Rest House Road, Off Brigade Road, Bangalore",Brigade Road,Dine-out,0,0.0,No,No,"Chinese, Fast Food, Rolls",Quick Bites,400.0,0,0
14145,Andhra Kafe,"Opposite Prestige Shantiniketan, Hoodi Village, ITPL Main Road, Whitefield, Bangalore",Whitefield,Delivery,241,3.8,Yes,No,"Andhra, South Indian, North Indian, Biryani",Casual Dining,550.0,1,0
9086,Hunger2Eat,"24, Ground floor, 3rd B Cross Road, 18th Main Road, Kuvempu Nagar, Stage 2, BTM, Bangalore",BTM,Dine-out,26,3.7,Yes,No,"Biryani, Fast Food, North Indian",Quick Bites,400.0,1,0
14019,Nasma Restaurant,"Annaiyappa Building, Shikaripalya, Near Electronic City, Bangalore",Electronic City,Dine-out,0,0.0,No,No,"North Indian, Chinese, Arabian",Casual Dining,550.0,0,0
18977,Crisp Cafe,"754, 1st Floor, Krishna Temple Road, Indiranagar, Bangalore",Indiranagar,Cafes,97,4.0,No,No,"Salad, Cafe, Continental, Steak, Italian, Burger, Desserts, Pizza","Cafe, Casual Dining",1100.0,0,0
18592,Baba Chatkora,"19 RV Road, South-End Circle, Basavanagudi, Bangalore",Basavanagudi,Dine-out,428,4.1,No,No,"North Indian, Street Food",Casual Dining,1000.0,0,0
2358,Nethra Hotel,"Hoodi Circle, Whitefield, Bangalore",Whitefield,Dine-out,0,0.0,No,No,South Indian,Quick Bites,200.0,0,0
4665,Milkyway Ice Creams,"RMZ Eco World Road, Adarsh Palm Retreat, Bellandur, Bangalore",Bellandur,Desserts,25,3.7,Yes,No,Ice Cream,Food Court,300.0,1,0
12377,Hotel RK Food,"Seetharampalya, Behind Sap Lab, Basavanna Nagar, Hoodi, Whitefield, Bangalore",Whitefield,Dine-out,0,0.0,No,No,"North Indian, South Indian",Quick Bites,500.0,0,0
14554,Hotel Shangrila,"182, Brigade Road, Bangalore",Brigade Road,Dine-out,125,3.7,No,No,"Chinese, Thai, Momos",Casual Dining,600.0,0,0
14060,Chubalas Curry And Rice,"21, Nehru Main Road, Kammanahalli Circle, Kammanahalli, Bangalore",Kammanahalli,Dine-out,209,4.0,Yes,No,"Naga, Goan, Seafood, Chinese",Quick Bites,550.0,1,0
4128,Shawarma Inc,"Third Floor, Food Court, Garuda Mall, Magrath Road, Ashok Nagar, Brigade Road, Bangalore",Brigade Road,Delivery,28,3.1,Yes,No,"Rolls, Lebanese",Food Court,250.0,1,0
8604,Keventers,"949, Ground Floor, HAL 2nd Stage, 12th Main, 100 feet Road, Indiranagar, Bangalore",Indiranagar,Desserts,567,4.0,Yes,No,"Desserts, Beverages, Ice Cream","Beverage Shop, Dessert Parlor",400.0,1,0
10979,La Heaven,"Abhishek Complex, 17th Cross, Sampige Road, Malleshwaram, Bangalore",Malleshwaram,Delivery,87,3.8,Yes,No,"Bakery, Desserts","Bakery, Dessert Parlor",400.0,1,0
15574,Eat Repeat Express,"Koramangala 5th Block, Bangalore",Koramangala 5th Block,Delivery,10,3.5,No,No,"North Indian, Chinese, Continental",Delivery,600.0,0,0
5708,Donne Biriyani Mane,"4C/1008, 1st Block, HRBR Layout, Horamavu Signal Road, Banaswadi, Bangalore",Banaswadi,Dine-out,161,3.8,No,No,Biryani,Quick Bites,300.0,0,0
7475,Qooked Restaurant,"27, Ground Floor, 4th Cross, MSR College Road, Mathikere, New BEL Road, Bangalore",New BEL Road,Delivery,4,3.3,No,No,"South Indian, Andhra, Chinese, North Indian",Quick Bites,300.0,0,0
20230,Kobe Sizzlers,"516, Near ICICI Bank, CMH Road, Indiranagar, Bangalore",Indiranagar,Delivery,1473,4.1,Yes,Yes,"American, Continental, Fast Food, Steak",Casual Dining,1500.0,1,1
10360,Paratha Darbar,"307/1, 1st Main Cross, Next to Essar Petrol Bunk, 1st Block Koramangala, Bengaluru",Koramangala 1st Block,Delivery,13,3.5,Yes,No,North Indian,Quick Bites,400.0,1,0
7177,Hot Burg,"128/3, NS Palya, Behind Shoppers' Stop, BTM Layout, Bangalore, BTM, Bangalore",BTM,Delivery,14,3.5,No,No,"Fast Food, Juices",Quick Bites,300.0,0,0
10431,Abhiruchi,"1131, 17th Cross, 7th Sector, Near Vasan Eye Clinic, HSR, Bangalore",HSR,Delivery,36,2.9,Yes,No,"Andhra, Chinese, Biryani","Takeaway, Delivery",400.0,1,0
18045,Purnabramha Maharashtrian Restaurant,"First Floor, 308 AVR Base, 5th B Cross Road, 3rd Block, HRBR Layout, Kalyan Nagar, Bangalore",Kalyan Nagar,Delivery,24,3.6,Yes,Yes,Maharashtrian,Casual Dining,850.0,1,1
2125,Bismillah Kabab Center,"101, Oppsite, BSNL Telecom Exchange, HBR Layout, Bangalore",HBR Layout,Dine-out,0,0.0,No,No,"Kebab, Fast Food",Quick Bites,200.0,0,0
19045,Ji Hazoor,"TR 9, 4th Floor, Plot 95, EPIP Zone, Near Vaidehi Hospital Circle, Whitefield, Bangalore",Whitefield,Dine-out,2807,4.0,Yes,Yes,"Mughlai, North Indian, Biryani, Afghan","Casual Dining, Bar",1100.0,1,1
5660,North Rasoe,"52, Dayanand Sagar College Road, Teachers Colony, Near ICICI Bank ATM, Bangalore East, Bangalore Urban Karnataka, Kumaraswamy Layout, Bangalore.",Kumaraswamy Layout,Dine-out,6,3.1,Yes,No,"North Indian, Chinese",Quick Bites,300.0,1,0
8310,Bottle Genie,"710, Thubarahalli, Varthur Main Road, Whitefield, Bangalore","Varthur Main Road, Whitefield",Delivery,0,0.0,Yes,No,Beverages,Beverage Shop,350.0,1,0
3977,Cool Corner,"1/4, Nisha Complex, KR Road, Near National College, Basavanagudi, Bangalore",Basavanagudi,Delivery,191,4.2,Yes,No,"Street Food, Fast Food",Quick Bites,250.0,1,0
733,Today Coffee,"154, Near Infosys Gate 6, Konappana Agrahara, Electronic City, Bangalore",Electronic City,Dine-out,0,0.0,Yes,No,South Indian,Quick Bites,150.0,1,0
10187,The Paratha Company,"1st Floor, Besides Printo, Doddanakundi Industrial Area, Graphite India Road, Mahadevpura, Whitefield, Bangalore",Whitefield,Delivery,402,4.2,Yes,No,North Indian,Delivery,400.0,1,0
5197,Palak Ande Ka Funda,"13/14, 1st Floor, K Heights, Lakshmi Narayanapura, AECS Layout, Brookefield, Bangalore",Brookefield,Dine-out,90,3.3,Yes,No,North Indian,Quick Bites,300.0,1,0
14660,Hatti Punjab Di,"1428, Jagadish Suites, 21st Cross, 4th Main, Sector 7, HSR, Bangalore",HSR,Dine-out,24,3.3,No,No,"North Indian, Chinese",Casual Dining,600.0,0,0
3764,Juicemaker,"617, 2nd Main, 1st Stage, Indiranagar, Bangalore",Indiranagar,Dine-out,38,3.7,No,No,"Juices, Fast Food",Quick Bites,250.0,0,0
80,Janahaar,"162 , Kathreguppe Cross Road, 3rd Stage, Banashankari, Bangalore",Banashankari,Dine-out,70,3.8,Yes,No,South Indian,Quick Bites,100.0,1,0
4562,Kolkata Biryani Center,"Shop 6, Street 28/4, D Ramaiah Building, Whitefield Main Road, Opposite Nalapad Brigade Center, Garudacharpalya, Whitefield, Bangalore",Whitefield,Delivery,40,3.8,Yes,No,Biryani,Quick Bites,250.0,1,0
2332,Reddy Hotel,"Dommasandra, Next To Canara Bank, Sarjapur Road, Bangalore",Sarjapur Road,Dine-out,8,3.2,No,No,South Indian,Quick Bites,200.0,0,0
4507,Pratikshya Upahaar,"Number 1, Balaji Complex, 2rd Cross, Dental College Road, Mokenlal, Marathahalli, Marathahalli, Bangalore",Marathahalli,Delivery,0,0.0,No,No,"Oriya, Bengali, North Indian, South Indian",Quick Bites,250.0,0,0
17240,Samudra Bar & Restaurant,"12, Nagappa Street, Near Seshadripuram College, Seshadripuram, Bangalore",Seshadripuram,Pubs and bars,35,2.9,No,No,"North Indian, Mughlai, Chinese","Casual Dining, Bar",800.0,0,0
334,Bajji House,"Krimson Square, 31/9, Aayee Matha Temple Rd, Vinayaka Nagar, Muneswara Nagar, Sector 6, HSR Layout, Bengaluru, Karnataka 560068",HSR,Delivery,7,3.5,Yes,No,Street Food,Quick Bites,100.0,1,0
11598,Hotel Fine,"2, RR Chambers,11th Main Road, Opposite Munieshwara Temple, Vasanth Nagar, Bangalore",Vasanth Nagar,Delivery,24,3.5,Yes,No,"North Indian, Chinese",Casual Dining,450.0,1,0
5181,New Ambur Hot Dum Biryani,"AECS Layout, ITPL Main Road, Kundalahalli Post, Brookefield, Bangalore",Brookefield,Dine-out,8,3.0,No,No,Biryani,Quick Bites,300.0,0,0
8638,Cake Dilim,"9, 4th Cross, CMR Road, HRBR Layout, 2nd Block, Near Axis Bank, Kalyan Nagar, Bangalore",Kalyan Nagar,Desserts,0,0.0,No,No,"Bakery, Desserts",Bakery,400.0,0,0
10753,Cafe Velvette,"6th Floor, Maruti Infotech Center, A Block, Inner Ring Road, Domlur, Bangalore",Domlur,Delivery,11,3.5,No,No,"Cafe, American, Italian, Continental","Cafe, Dessert Parlor",400.0,0,0
11151,Grandma's Recipe,"12, Anjaneya Swamy, Nilaya, 2nd Cross, Someswara Layout, Doddakannahali, Sarjapur Road, Bangalore",Sarjapur Road,Delivery,51,3.9,No,No,"Biryani, Kebab, Kerala","Takeaway, Delivery",400.0,0,0
20312,Loveshack,"280, Amarjyothi Layout, Opposite DELL, Inner Ring Road, Domlur, Bangalore",Domlur,Dine-out,1724,4.0,No,Yes,"Continental, Pizza, North Indian, Goan, Burger, Cafe","Lounge, Cafe",1600.0,0,1
17999,Bakimo,"483, KHB Colony, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Dine-out,7,3.5,No,No,Continental,Casual Dining,850.0,0,0
19485,Brunch & Munch - Hotel Millennium Plaza,"396/48, Huskur Gate, Opposite Vimalalaya Hospital, Near Biocon Factory, Electronic City, Bangalore",Electronic City,Delivery,23,3.5,No,No,"North Indian, Chinese, Mangalorean, Andhra",Casual Dining,1200.0,0,0
12877,Roll Over,"1A/29 , Shop 2 , 27th Cross, Jayanagar, Bangalore",Jayanagar,Delivery,438,4.1,Yes,No,"Desserts, Ice Cream, Beverages, Fast Food, Sandwich",Dessert Parlor,500.0,1,0
2189,Tea Samskruthi,"295, 17th Cross, Sampige Road, Malleshwaram, Bangalore",Malleshwaram,Dine-out,18,3.9,No,No,Cafe,Cafe,200.0,0,0
15054,Triveni,"48/4, Opposite Aikya Apartment, Chickamanahalli, Hulimavu, Bannerghatta Road, Bangalore",Bannerghatta Road,Delivery,33,3.6,Yes,No,"Andhra, North Indian, Chinese",Casual Dining,600.0,1,0
6835,Hungry Queen,"521, 2nd Floor, Teachers Colony, Sarjapura Ring Road, HSR, Bangalore land mark above mahaveer hard ware",HSR,Delivery,21,3.3,Yes,No,"North Indian, Chinese, Fast Food","Takeaway, Delivery",300.0,1,0
20275,The Pallet,"HVP Crest, ITPL Main Road, Whitefield, Bangalore",Whitefield,Drinks & nightlife,2745,4.5,No,Yes,"Continental, Mediterranean, Italian, North Indian, Finger Food, Asian, Momos","Microbrewery, Pub",1600.0,0,1
15139,NH-1,"4, Smart Building, Annaih Reddy Layout, Bellandur Main Road, Bellandur, Bangalore",Bellandur,Delivery,376,3.8,Yes,No,North Indian,Delivery,600.0,1,0
14371,Butter Side Up,"18/1, First Floor, HMR Complex, Above ""Phulke Ghar Me"", Bellandur Cross Road, Bellandur, Bangalore, India",Bellandur,Desserts,111,4.1,Yes,No,"Desserts, Bakery",Dessert Parlor,600.0,1,0
16149,Kirthi's Biryani,"405, 24th Cross, 9th Main, 2nd Stage, Banashankari, Bangalore",Banashankari,Dine-out,144,3.8,Yes,No,"Chinese, Cafe, Italian",Cafe,700.0,1,0
6178,Appana Restaurant,"Hose 17, 19 cross, 7th main 2nd Stage, BTM, Bangalore",BTM,Delivery,0,0.0,Yes,No,North Indian,Quick Bites,300.0,1,0
6248,Vah Biryani,"Behind Vijaya Sree Hospital, Gottigere, Bannerghatta Road, Bangalore",Bannerghatta Road,Delivery,0,0.0,No,No,"Biryani, Chinese",Delivery,300.0,0,0
465,Sreeraj Lassi Bar,"196, 8th E Main, 27th Cross, 3rd Block, Suraj Plaza, Jayanagar, Bangalore",Jayanagar,Desserts,210,4.1,Yes,No,"Beverages, Desserts","Dessert Parlor, Beverage Shop",150.0,1,0
10183,Mahek of Punjab,"C.K.B Layout, Near Nest Backry, Munnekolala, Marathahalli, Bangalore",Marathahalli,Delivery,75,2.7,Yes,No,North Indian,Quick Bites,400.0,1,0
4290,Arina's,"14, 12th Cross, Jayamahal Extension, Frazer Town, Bangalore",Frazer Town,Delivery,5,3.3,No,No,"Fast Food, Chinese",Quick Bites,250.0,0,0
12830,Drunken Monkey,"CC-1B, Concourse, ITPL, Whitefield, Bangalore",Whitefield,Dine-out,8,3.3,Yes,No,"Beverages, Fast Food","Beverage Shop, Quick Bites",500.0,1,0
17585,Urban Solace - Cafe for the Soul,"32, Annaswamy Mudaliar Road, Opposite Ulsoor Lake, Ulsoor, Bangalore",Ulsoor,Dine-out,464,3.9,Yes,No,"Cafe, American, Continental, Steak","Cafe, Casual Dining",800.0,1,0
12528,Punjabi Nawabi,"Shop 78/4, Ground Floor, Opposite Airtel Office, Lakedew Residency Compound, Haralur Main Road, HSR, Bangalore",HSR,Dine-out,987,4.0,Yes,No,North Indian,Casual Dining,500.0,1,0
13356,Mongolian Kitchen,"84, 6th Cross, Thavarekere Main Road",BTM,Delivery,30,3.8,No,No,"Chinese, Mongolian",Quick Bites,500.0,0,0
9441,Domino's Pizza,"776, Ground Floor, 80 Feet Road, 4th Block, Koramangala 4th Block, Bangalore",Koramangala 4th Block,Dine-out,290,3.0,Yes,No,"Pizza, Fast Food",Quick Bites,400.0,1,0
5401,Bismillah Ambur Biryani,"29,8th Main Road, Vasanth Nagar, Bangalore",Vasanth Nagar,Dine-out,0,0.0,No,No,"Biryani, Fast Food",Quick Bites,300.0,0,0
215,Kolkata Famous Kati Rolls,"Near Innovative Multiplex, Outer Ring Road, Marathahalli, Bangalore",Marathahalli,Dine-out,60,3.8,No,No,"Fast Food, Rolls",Quick Bites,100.0,0,0
14201,Status,"35, NAL Wind Tunnel Road, Opposite Top N Town, Murgeshpalya, Old Airport Road, Bangalore",Old Airport Road,Delivery,119,3.6,Yes,No,"Chinese, North Indian",Casual Dining,550.0,1,0
20567,Shang Palace - Shangri-La Hotel,"Shangri-La Hotel, 56-6B, Palace Road, Bengaluru",Vasanth Nagar,Drinks & nightlife,345,4.1,No,Yes,"Chinese, Asian","Fine Dining, Bar",2000.0,0,1
4802,"Malnad Blossom, Coffee & Cream","1309, 9th Cross, 1st Phase, JP Nagar, Bangalore",JP Nagar,Desserts,33,3.8,No,No,Cafe,Cafe,300.0,0,0
10012,Karavali Kitchen,"56, CSB Layout, Opposite Oceanus Monarda, Centrel Jail Road, Kasvanahalli, Sarjapur Road, Bangalore",Sarjapur Road,Delivery,85,3.1,Yes,No,Mangalorean,Casual Dining,400.0,1,0
